apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
63.23,0.23,20180213,40.97,20,0.44,clear-day,0.0,0.0,,1020.16,Clear,63.23,1518552000,5.0,10.0,142.0,10.22,3.64
64.0,0.49,20180213,40.3,21,0.42,partly-cloudy-day,0.0,0.0,,1019.48,Partly Cloudy,64.0,1518555600,4.0,10.0,158.0,10.77,3.73
64.41,0.38,20180213,40.51,22,0.42,partly-cloudy-day,0.0,0.0,,1019.12,Partly Cloudy,64.41,1518559200,3.0,10.0,169.0,11.05,3.95
64.39,0.27,20180213,40.48,23,0.41,partly-cloudy-day,0.0,0.0,,1019.31,Partly Cloudy,64.39,1518562800,2.0,10.0,175.0,10.44,4.1
64.06,0.19,20180214,40.18,00,0.41,clear-day,0.0,0.0,,1019.21,Clear,64.06,1518566400,1.0,10.0,185.0,8.52,3.75
62.37,0.28,20180214,39.48,01,0.43,partly-cloudy-day,0.0,0.0,,1019.78,Partly Cloudy,62.37,1518570000,0.0,10.0,188.0,6.61,2.88
59.85,0.54,20180214,40.22,02,0.48,partly-cloudy-night,0.0,0.0,,1020.02,Partly Cloudy,59.85,1518573600,0.0,10.0,178.0,3.7,1.73
58.4,0.67,20180214,40.34,03,0.51,partly-cloudy-night,0.0,0.0,,1020.38,Mostly Cloudy,58.4,1518577200,0.0,10.0,166.0,1.99,0.54
56.88,0.65,20180214,40.57,04,0.54,partly-cloudy-night,0.0,0.0,,1020.61,Mostly Cloudy,56.88,1518580800,0.0,10.0,93.0,1.31,0.2
56.08,0.49,20180214,41.09,05,0.57,partly-cloudy-night,0.0,0.0,,1020.7,Partly Cloudy,56.08,1518584400,0.0,10.0,81.0,1.07,0.36
55.44,0.72,20180214,41.33,06,0.59,partly-cloudy-night,0.0,0.0,,1020.97,Mostly Cloudy,55.44,1518588000,0.0,10.0,77.0,0.95,0.2
55.0,0.75,20180214,41.74,07,0.61,partly-cloudy-night,0.0,0.0,,1020.95,Mostly Cloudy,55.0,1518591600,0.0,10.0,2.0,1.27,0.24
55.26,0.95,20180214,42.25,08,0.61,cloudy,0.0,0.0,,1020.86,Overcast,55.26,1518595200,0.0,10.0,5.0,1.0,0.24
55.29,0.91,20180214,42.43,09,0.62,partly-cloudy-night,0.0,0.0,,1020.56,Mostly Cloudy,55.29,1518598800,0.0,10.0,25.0,0.77,0.16
55.07,0.88,20180214,42.77,10,0.63,partly-cloudy-night,0.0,0.0,,1019.92,Mostly Cloudy,55.07,1518602400,0.0,10.0,355.0,1.06,0.26
54.91,1.0,20180214,43.21,11,0.65,cloudy,0.0,0.0,,1019.34,Overcast,54.91,1518606000,0.0,10.0,0.0,1.11,0.25
54.89,1.0,20180214,43.63,12,0.66,cloudy,0.0,0.0,,1018.74,Overcast,54.89,1518609600,0.0,10.0,6.0,1.31,0.28
55.2,1.0,20180214,44.13,13,0.66,cloudy,0.0,0.0,,1018.8,Overcast,55.2,1518613200,0.0,10.0,358.0,1.3,0.24
55.28,1.0,20180214,44.14,14,0.66,cloudy,0.0,0.0,,1018.91,Overcast,55.28,1518616800,0.0,10.0,11.0,0.99,0.15
55.38,1.0,20180214,44.68,15,0.67,cloudy,0.0,0.0,,1019.26,Overcast,55.38,1518620400,0.0,10.0,4.0,2.37,0.64
55.98,1.0,20180214,45.36,16,0.67,cloudy,0.001,0.11,rain,1019.71,Overcast,55.98,1518624000,0.0,10.0,24.0,3.18,1.55
59.45,0.98,20180214,45.24,17,0.59,cloudy,0.0002,0.06,rain,1020.26,Overcast,59.45,1518627600,1.0,10.0,39.0,3.29,0.89
63.33,0.81,20180214,44.9,18,0.51,partly-cloudy-day,0.0,0.0,,1020.34,Mostly Cloudy,63.33,1518631200,2.0,10.0,58.0,4.24,1.28
66.29,0.59,20180214,44.51,19,0.45,partly-cloudy-day,0.0,0.0,,1019.93,Partly Cloudy,66.29,1518634800,4.0,10.0,125.0,6.13,1.22
66.89,0.46,20180214,44.72,20,0.45,partly-cloudy-day,0.0,0.0,,1019.28,Partly Cloudy,66.89,1518638400,4.0,10.0,162.0,7.17,1.99
67.13,0.51,20180214,44.73,21,0.44,partly-cloudy-day,0.0,0.0,,1018.6,Partly Cloudy,67.13,1518642000,4.0,10.0,199.0,7.63,2.8
67.53,0.7,20180214,44.57,22,0.44,partly-cloudy-day,0.0,0.0,,1017.73,Mostly Cloudy,67.53,1518645600,3.0,10.0,204.0,7.73,2.59
67.61,0.33,20180214,44.57,23,0.43,partly-cloudy-day,0.0,0.0,,1017.41,Partly Cloudy,67.61,1518649200,2.0,10.0,214.0,7.65,2.81
66.52,0.13,20180215,45.06,00,0.46,clear-day,0.0,0.0,,1017.34,Clear,66.52,1518652800,1.0,10.0,221.0,7.34,2.8
64.74,0.24,20180215,45.29,01,0.49,clear-day,0.0,0.0,,1017.32,Clear,64.74,1518656400,0.0,10.0,225.0,6.08,2.51
62.2,0.42,20180215,46.29,02,0.56,partly-cloudy-night,0.0,0.0,,1017.2,Partly Cloudy,62.2,1518660000,0.0,10.0,258.0,4.13,1.56
60.83,0.52,20180215,46.7,03,0.6,partly-cloudy-night,0.0,0.0,,1017.72,Partly Cloudy,60.83,1518663600,0.0,10.0,279.0,3.6,1.65
59.58,0.34,20180215,46.99,04,0.63,partly-cloudy-night,0.0,0.0,,1018.12,Partly Cloudy,59.58,1518667200,0.0,10.0,288.0,3.08,1.09
58.63,0.71,20180215,46.47,05,0.64,partly-cloudy-night,0.0,0.0,,1018.69,Mostly Cloudy,58.63,1518670800,0.0,10.0,297.0,1.68,0.46
58.38,0.75,20180215,46.47,06,0.65,partly-cloudy-night,0.0,0.0,,1019.19,Mostly Cloudy,58.38,1518674400,0.0,10.0,308.0,1.53,0.28
57.99,0.97,20180215,46.95,07,0.67,cloudy,0.0,0.0,,1019.21,Overcast,57.99,1518678000,0.0,10.0,277.0,1.23,0.17
57.48,0.87,20180215,46.78,08,0.67,partly-cloudy-night,0.0,0.0,,1018.99,Mostly Cloudy,57.48,1518681600,0.0,10.0,309.0,1.06,0.13
56.38,0.63,20180215,46.37,09,0.69,partly-cloudy-night,0.0,0.0,,1018.87,Mostly Cloudy,56.38,1518685200,0.0,10.0,63.0,0.94,0.12
55.69,0.57,20180215,46.38,10,0.71,partly-cloudy-night,0.0,0.0,,1018.88,Partly Cloudy,55.69,1518688800,0.0,10.0,70.0,0.99,0.18
54.75,0.4,20180215,45.62,11,0.71,partly-cloudy-night,0.0,0.0,,1018.65,Partly Cloudy,54.75,1518692400,0.0,10.0,17.0,1.18,0.26
53.66,0.16,20180215,45.01,12,0.72,clear-night,0.0,0.0,,1018.58,Clear,53.66,1518696000,0.0,10.0,5.0,1.74,0.48
53.14,0.04,20180215,44.1,13,0.71,clear-night,0.0,0.0,,1018.33,Clear,53.14,1518699600,0.0,10.0,14.0,1.44,0.3
52.7,0.01,20180215,42.83,14,0.69,clear-night,0.0,0.0,,1018.44,Clear,52.7,1518703200,0.0,10.0,16.0,2.21,0.5
53.35,0.04,20180215,41.31,15,0.64,clear-day,0.0,0.0,,1019.2,Clear,53.35,1518706800,0.0,10.0,25.0,2.04,0.44
56.87,0.0,20180215,43.21,16,0.6,clear-day,0.0,0.0,,1019.73,Clear,56.87,1518710400,1.0,10.0,28.0,2.69,0.65
61.09,0.0,20180215,44.09,17,0.54,clear-day,0.0,0.0,,1020.11,Clear,61.09,1518714000,2.0,10.0,22.0,4.31,0.88
64.43,0.0,20180215,42.0,18,0.44,clear-day,0.0,0.0,,1020.03,Clear,64.43,1518717600,3.0,10.0,9.0,6.44,1.48
67.0,0.0,20180215,40.97,19,0.39,clear-day,0.0,0.0,,1019.53,Clear,67.0,1518721200,4.0,10.0,25.0,8.31,1.22
68.5,0.0,20180215,40.55,20,0.36,clear-day,0.0,0.0,,1018.7,Clear,68.5,1518724800,5.0,10.0,357.0,9.39,0.16
69.17,0.0,20180215,40.77,21,0.36,clear-day,0.0,0.0,,1018.04,Clear,69.17,1518728400,5.0,10.0,257.0,10.56,2.19
70.07,0.0,20180215,40.45,22,0.34,clear-day,0.0,0.0,,1017.48,Clear,70.07,1518732000,4.0,10.0,265.0,10.6,2.61
70.25,0.0,20180215,40.07,23,0.33,clear-day,0.0,0.0,,1017.06,Clear,70.25,1518735600,2.0,10.0,275.0,11.03,3.08
68.91,0.0,20180216,41.23,00,0.37,clear-day,0.0,0.0,,1017.51,Clear,68.91,1518739200,1.0,10.0,275.0,11.67,3.56
66.73,0.0,20180216,42.21,01,0.41,clear-day,0.0,0.0,,1017.84,Clear,66.73,1518742800,0.0,10.0,284.0,9.37,3.2
63.74,0.0,20180216,42.04,02,0.45,clear-night,0.0,0.0,,1018.06,Clear,63.74,1518746400,0.0,10.0,298.0,8.91,2.78
62.6,0.0,20180216,39.55,03,0.43,clear-night,0.0,0.0,,1018.91,Clear,62.6,1518750000,0.0,10.0,339.0,6.02,1.47
61.25,0.0,20180216,38.42,04,0.43,clear-night,0.0,0.0,,1019.59,Clear,61.25,1518753600,0.0,10.0,24.0,3.89,1.01
60.14,0.0,20180216,36.98,05,0.42,clear-night,0.0,0.0,,1020.49,Clear,60.14,1518757200,0.0,10.0,30.0,3.55,1.01
59.11,0.0,20180216,35.36,06,0.41,clear-night,0.0,0.0,,1020.84,Clear,59.11,1518760800,0.0,10.0,34.0,3.38,1.4
58.26,0.0,20180216,33.93,07,0.4,clear-night,0.0,0.0,,1020.94,Clear,58.26,1518764400,0.0,10.0,24.0,3.18,1.19
57.77,0.0,20180216,33.65,08,0.4,clear-night,0.0,0.0,,1020.94,Clear,57.77,1518768000,0.0,10.0,21.0,4.27,1.72
57.4,0.0,20180216,30.31,09,0.35,clear-night,0.0,0.0,,1021.03,Clear,57.4,1518771600,0.0,10.0,18.0,4.02,1.79
56.88,0.0,20180216,28.65,10,0.34,clear-night,0.0,0.0,,1020.77,Clear,56.88,1518775200,0.0,10.0,9.0,4.08,1.34
56.13,0.0,20180216,27.98,11,0.34,clear-night,0.0,0.0,,1020.14,Clear,56.13,1518778800,0.0,10.0,22.0,3.77,1.32
54.71,0.0,20180216,28.41,12,0.36,clear-night,0.0,0.0,,1019.76,Clear,54.71,1518782400,0.0,10.0,12.0,3.16,1.08
54.72,0.0,20180216,28.28,13,0.36,clear-night,0.0,0.0,,1020.33,Clear,54.72,1518786000,0.0,10.0,20.0,3.99,1.07
53.91,0.0,20180216,26.53,14,0.34,clear-night,0.0,0.0,,1020.96,Clear,53.91,1518789600,0.0,10.0,16.0,3.72,1.61
55.12,0.13,20180216,24.48,15,0.3,clear-day,0.0,0.0,,1020.74,Clear,55.12,1518793200,0.0,10.0,6.0,4.89,2.58
56.95,0.0,20180216,24.46,16,0.28,clear-day,0.0,0.0,,1020.68,Clear,56.95,1518796800,1.0,10.0,3.0,5.15,1.69
63.72,0.08,20180216,22.28,17,0.2,clear-day,0.0,0.0,,1020.92,Clear,63.72,1518800400,2.0,10.0,350.0,4.66,1.55
67.99,0.03,20180216,20.73,18,0.16,clear-day,0.0,0.0,,1021.05,Clear,67.99,1518804000,3.0,10.0,24.0,5.28,1.04
71.0,0.01,20180216,19.81,19,0.14,clear-day,0.0,0.0,,1020.69,Clear,71.0,1518807600,5.0,10.0,55.0,5.56,0.77
73.04,0.01,20180216,21.88,20,0.15,clear-day,0.0,0.0,,1019.94,Clear,73.04,1518811200,5.0,10.0,278.0,7.24,0.87
73.83,0.01,20180216,20.9,21,0.14,clear-day,0.0,0.0,,1018.8,Clear,73.83,1518814800,5.0,10.0,250.0,8.52,2.38
74.21,0.04,20180216,21.77,22,0.14,clear-day,0.0,0.0,,1017.89,Clear,74.21,1518818400,4.0,10.0,258.0,9.04,2.53
74.0,0.0,20180216,21.66,23,0.14,clear-day,0.0,0.0,,1017.62,Clear,74.0,1518822000,2.0,10.0,259.0,9.74,3.35
72.48,0.0,20180217,22.84,00,0.15,clear-day,0.0,0.0,,1017.68,Clear,72.48,1518825600,1.0,10.0,265.0,9.74,3.6
69.59,0.0,20180217,23.89,01,0.18,clear-day,0.0,0.0,,1017.87,Clear,69.59,1518829200,0.0,10.0,267.0,10.1,4.51
65.3,0.0,20180217,29.63,02,0.26,clear-night,0.0,0.0,,1018.17,Clear,65.3,1518832800,0.0,10.0,268.0,7.44,3.06
62.85,0.0,20180217,33.78,03,0.34,clear-night,0.0,0.0,,1018.61,Clear,62.85,1518836400,0.0,10.0,277.0,5.61,1.95
61.15,0.0,20180217,34.56,04,0.37,clear-night,0.0,0.0,,1018.87,Clear,61.15,1518840000,0.0,10.0,288.0,4.14,0.8
59.87,0.0,20180217,34.2,05,0.38,clear-night,0.0,0.0,,1019.29,Clear,59.87,1518843600,0.0,10.0,5.0,3.3,0.7
58.53,0.0,20180217,34.8,06,0.41,clear-night,0.0,0.0,,1019.69,Clear,58.53,1518847200,0.0,10.0,28.0,1.97,0.55
56.37,0.0,20180217,34.98,07,0.44,clear-night,0.0,0.0,,1019.76,Clear,56.37,1518850800,0.0,10.0,45.0,1.63,0.57
55.46,0.0,20180217,34.22,08,0.45,clear-night,0.0,0.0,,1019.47,Clear,55.46,1518854400,0.0,10.0,34.0,1.85,0.69
54.62,0.0,20180217,31.48,09,0.41,clear-night,0.0,0.0,,1019.49,Clear,54.62,1518858000,0.0,10.0,11.0,1.96,0.6
53.98,0.0,20180217,30.38,10,0.4,clear-night,0.0,0.0,,1019.44,Clear,53.98,1518861600,0.0,10.0,17.0,1.76,0.68
52.93,0.0,20180217,30.2,11,0.42,clear-night,0.0,0.0,,1019.11,Clear,52.93,1518865200,0.0,10.0,11.0,1.83,0.58
51.34,0.0,20180217,30.31,12,0.44,clear-night,0.0,0.0,,1018.8,Clear,51.34,1518868800,0.0,10.0,17.0,1.48,0.56
51.43,0.0,20180217,28.46,13,0.41,clear-night,0.0,0.0,,1018.73,Clear,51.43,1518872400,0.0,10.0,29.0,2.3,0.63
51.21,0.0,20180217,27.08,14,0.39,clear-night,0.0,0.0,,1019.02,Clear,51.21,1518876000,0.0,10.0,38.0,2.35,0.57
51.83,0.0,20180217,27.57,15,0.39,clear-day,0.0,0.0,,1019.54,Clear,51.83,1518879600,0.0,10.0,49.0,2.1,0.68
56.62,0.0,20180217,28.89,16,0.34,clear-day,0.0,0.0,,1020.11,Clear,56.62,1518883200,1.0,10.0,42.0,2.51,0.86
62.8,0.0,20180217,28.86,17,0.28,clear-day,0.0,0.0,,1020.51,Clear,62.8,1518886800,2.0,10.0,54.0,2.38,0.33
67.74,0.0,20180217,26.67,18,0.21,clear-day,0.0,0.0,,1020.66,Clear,67.74,1518890400,3.0,10.0,150.0,2.6,0.46
71.21,0.0,20180217,25.61,19,0.18,clear-day,0.0,0.0,,1020.38,Clear,71.21,1518894000,5.0,10.0,190.0,4.24,1.07
73.18,0.0,20180217,28.01,20,0.19,clear-day,0.0,0.0,,1019.83,Clear,73.18,1518897600,5.0,10.0,201.0,7.06,2.45
73.61,0.0,20180217,27.63,21,0.18,clear-day,0.0,0.0,,1018.93,Clear,73.61,1518901200,5.0,10.0,217.0,8.0,2.72
74.41,0.0,20180217,29.27,22,0.19,clear-day,0.0,0.0,,1018.09,Clear,74.41,1518904800,4.0,10.0,227.0,8.05,2.57
73.6,0.04,20180217,31.07,23,0.21,clear-day,0.0,0.0,,1017.47,Clear,73.6,1518908400,2.0,10.0,235.0,8.61,3.46
71.88,0.01,20180218,34.55,00,0.25,clear-day,0.0,0.0,,1017.23,Clear,71.88,1518912000,1.0,10.0,242.0,9.34,4.31
68.68,0.0,20180218,36.06,01,0.3,clear-day,0.0,0.0,,1017.06,Clear,68.68,1518915600,0.0,10.0,258.0,8.32,3.8
64.69,0.05,20180218,38.3,02,0.38,clear-night,0.0,0.0,,1017.2,Clear,64.69,1518919200,0.0,10.0,269.0,5.56,2.68
62.28,0.0,20180218,39.6,03,0.43,clear-night,0.0,0.0,,1017.27,Clear,62.28,1518922800,0.0,10.0,280.0,3.85,1.58
60.76,0.0,20180218,38.29,04,0.43,clear-night,0.0,0.0,,1017.18,Clear,60.76,1518926400,0.0,10.0,290.0,3.06,0.93
58.99,0.0,20180218,38.77,05,0.47,clear-night,0.0,0.0,,1016.96,Clear,58.99,1518930000,0.0,10.0,307.0,1.73,0.44
57.85,0.0,20180218,37.61,06,0.47,clear-night,0.0,0.0,,1016.97,Clear,57.85,1518933600,0.0,10.0,300.0,2.11,0.34
56.35,0.0,20180218,38.36,07,0.51,clear-night,0.0,0.0,,1016.94,Clear,56.35,1518937200,0.0,10.0,358.0,1.99,0.21
55.73,0.0,20180218,38.06,08,0.51,clear-night,0.0,0.0,,1016.87,Clear,55.73,1518940800,0.0,10.0,6.0,1.78,0.4
54.2,0.04,20180218,37.52,09,0.53,clear-night,0.0,0.0,,1016.66,Clear,54.2,1518944400,0.0,10.0,30.0,1.46,0.23
53.25,0.05,20180218,37.62,10,0.55,clear-night,0.0,0.0,,1016.35,Clear,53.25,1518948000,0.0,10.0,26.0,1.15,0.27
52.24,0.11,20180218,37.0,11,0.56,clear-night,0.0,0.0,,1015.83,Clear,52.24,1518951600,0.0,10.0,19.0,1.26,0.34
51.98,0.04,20180218,38.35,12,0.6,clear-night,0.0,0.0,,1015.6,Clear,51.98,1518955200,0.0,10.0,23.0,1.11,0.26
51.35,0.13,20180218,38.14,13,0.6,clear-night,0.0,0.0,,1015.57,Clear,51.35,1518958800,0.0,10.0,17.0,0.94,0.28
50.26,0.0,20180218,37.8,14,0.62,clear-night,0.0,0.0,,1015.26,Clear,50.26,1518962400,0.0,10.0,46.0,1.15,0.34
50.21,0.04,20180218,38.22,15,0.63,clear-day,0.0,0.0,,1015.4,Clear,50.21,1518966000,0.0,10.0,41.0,1.2,0.29
55.12,0.3,20180218,41.4,16,0.6,partly-cloudy-day,0.0,0.0,,1015.93,Partly Cloudy,55.12,1518969600,1.0,10.0,18.0,1.69,0.32
59.86,0.11,20180218,42.88,17,0.53,clear-day,0.0,0.0,,1016.13,Clear,59.86,1518973200,2.0,10.0,194.0,2.46,0.27
63.11,0.05,20180218,46.15,18,0.54,clear-day,0.0,0.0,,1015.98,Clear,63.11,1518976800,3.0,10.0,198.0,4.88,1.36
65.49,0.02,20180218,44.43,19,0.46,clear-day,0.0,0.0,,1015.5,Clear,65.49,1518980400,5.0,10.0,196.0,7.83,2.27
66.72,0.02,20180218,43.19,20,0.42,clear-day,0.0,0.0,,1014.97,Clear,66.72,1518984000,5.0,10.0,203.0,8.28,3.13
66.81,0.0,20180218,42.72,21,0.42,clear-day,0.0,0.0,,1013.84,Clear,66.81,1518987600,5.0,10.0,212.0,11.03,4.0
66.27,0.03,20180218,44.09,22,0.45,clear-day,0.0,0.0,,1013.07,Clear,66.27,1518991200,4.0,10.0,212.0,11.06,4.61
65.25,0.02,20180218,45.84,23,0.49,clear-day,0.0,0.0,,1012.71,Clear,65.25,1518994800,2.0,10.0,217.0,10.75,4.74
63.92,0.04,20180219,47.22,00,0.55,clear-day,0.0,0.0,,1012.37,Clear,63.92,1518998400,1.0,10.0,217.0,10.98,5.34
60.8,0.19,20180219,48.46,01,0.64,clear-day,0.0,0.0,,1012.29,Clear,60.8,1519002000,0.0,10.0,228.0,10.52,5.06
57.92,0.19,20180219,48.73,02,0.71,clear-night,0.0,0.0,,1012.07,Clear,57.92,1519005600,0.0,10.0,232.0,6.68,3.37
56.67,0.16,20180219,48.28,03,0.73,clear-night,0.0,0.0,,1012.13,Clear,56.67,1519009200,0.0,10.0,229.0,4.01,1.6
56.05,0.35,20180219,48.07,04,0.75,partly-cloudy-night,0.0,0.0,,1011.93,Partly Cloudy,56.05,1519012800,0.0,10.0,234.0,3.4,1.26
55.89,0.63,20180219,48.29,05,0.76,partly-cloudy-night,0.0,0.0,,1011.97,Mostly Cloudy,55.89,1519016400,0.0,10.0,246.0,3.84,1.25
55.66,0.94,20180219,48.0,06,0.75,cloudy,0.0,0.0,,1011.85,Overcast,55.66,1519020000,0.0,10.0,264.0,7.03,1.92
55.03,0.8,20180219,46.72,07,0.74,partly-cloudy-night,0.0,0.0,,1011.46,Mostly Cloudy,55.03,1519023600,0.0,10.0,273.0,7.61,2.79
53.87,0.64,20180219,44.82,08,0.71,partly-cloudy-night,0.0,0.0,,1011.02,Mostly Cloudy,53.87,1519027200,0.0,10.0,257.0,8.42,2.98
52.95,0.23,20180219,43.4,09,0.7,clear-night,0.0,0.0,,1010.5,Clear,52.95,1519030800,0.0,10.0,258.0,8.44,3.29
52.32,0.46,20180219,42.47,10,0.69,partly-cloudy-night,0.0,0.0,,1010.02,Partly Cloudy,52.32,1519034400,0.0,10.0,262.0,9.27,3.23
52.08,0.76,20180219,41.35,11,0.67,partly-cloudy-night,0.0,0.0,,1009.74,Mostly Cloudy,52.08,1519038000,0.0,10.0,279.0,9.68,3.15
51.38,0.75,20180219,37.06,12,0.58,partly-cloudy-night,0.0,0.0,,1009.65,Mostly Cloudy,51.38,1519041600,0.0,10.0,317.0,9.11,3.32
51.0,0.75,20180219,29.36,13,0.43,partly-cloudy-night,0.0,0.0,,1010.39,Mostly Cloudy,51.0,1519045200,0.0,10.0,328.0,11.96,4.8
48.36,0.57,20180219,24.41,14,0.36,partly-cloudy-night,0.0,0.0,,1011.21,Partly Cloudy,49.97,1519048800,0.0,10.0,335.0,12.2,4.71
46.85,0.19,20180219,22.15,15,0.35,clear-day,0.0,0.0,,1012.23,Clear,48.93,1519052400,0.0,10.0,322.0,12.2,5.18
50.02,0.04,20180219,22.1,16,0.33,clear-day,0.0,0.0,,1013.36,Clear,50.02,1519056000,1.0,10.0,322.0,12.24,5.65
52.0,0.0,20180219,22.26,17,0.31,clear-day,0.0,0.0,,1013.87,Clear,52.0,1519059600,2.0,10.0,317.0,12.26,4.63
53.95,0.0,20180219,21.35,18,0.28,clear-day,0.0,0.0,,1014.27,Clear,53.95,1519063200,3.0,10.0,296.0,12.03,4.52
55.66,0.0,20180219,21.17,19,0.26,clear-day,0.0,0.0,,1014.09,Clear,55.66,1519066800,5.0,10.0,271.0,13.68,5.89
56.61,0.16,20180219,24.56,20,0.29,clear-day,0.0,0.0,,1013.08,Clear,56.61,1519070400,5.0,10.0,258.0,16.51,6.94
56.47,0.27,20180219,27.77,21,0.33,partly-cloudy-day,0.0,0.0,,1012.45,Partly Cloudy,56.47,1519074000,5.0,10.0,263.0,20.26,9.66
56.32,0.48,20180219,28.98,22,0.35,partly-cloudy-day,0.0,0.0,,1012.07,Partly Cloudy,56.32,1519077600,3.0,10.0,264.0,19.07,9.21
55.83,0.54,20180219,29.89,23,0.37,partly-cloudy-day,0.0,0.0,,1012.04,Partly Cloudy,55.83,1519081200,2.0,10.0,273.0,20.78,8.44
55.16,0.71,20180220,28.1,00,0.35,partly-cloudy-day,0.0,0.0,,1012.32,Mostly Cloudy,55.16,1519084800,1.0,10.0,293.0,18.66,6.78
53.47,0.84,20180220,23.94,01,0.31,partly-cloudy-day,0.0,0.0,,1012.79,Mostly Cloudy,53.47,1519088400,0.0,10.0,324.0,15.81,4.69
51.85,0.17,20180220,19.49,02,0.28,clear-night,0.0,0.0,,1013.46,Clear,51.85,1519092000,0.0,10.0,339.0,13.03,5.26
50.65,0.0,20180220,17.92,03,0.27,clear-night,0.0,0.0,,1014.39,Clear,50.65,1519095600,0.0,10.0,340.0,13.68,5.15
47.82,0.0,20180220,17.97,04,0.28,clear-night,0.0,0.0,,1015.16,Clear,49.83,1519099200,0.0,10.0,341.0,11.86,5.33
47.48,0.0,20180220,18.26,05,0.29,clear-night,0.0,0.0,,1015.88,Clear,48.88,1519102800,0.0,10.0,339.0,11.32,4.14
46.61,0.0,20180220,17.96,06,0.29,clear-night,0.0,0.0,,1016.55,Clear,48.47,1519106400,0.0,10.0,339.0,11.12,4.7
46.72,0.0,20180220,18.16,07,0.3,clear-night,0.0,0.0,,1017.2,Clear,48.2,1519110000,0.0,10.0,336.0,11.33,4.11
46.32,0.0,20180220,18.16,08,0.3,clear-night,0.0,0.0,,1017.87,Clear,47.71,1519113600,0.0,10.0,326.0,10.09,3.88
45.36,0.0,20180220,18.62,09,0.32,clear-night,0.0,0.0,,1018.19,Clear,46.78,1519117200,0.0,10.0,325.0,9.95,3.74
45.97,0.0,20180220,19.05,10,0.34,clear-night,0.0,0.0,,1018.07,Clear,45.97,1519120800,0.0,10.0,327.0,8.92,2.84
45.11,0.0,20180220,19.13,11,0.35,clear-night,0.0,0.0,,1017.81,Clear,45.11,1519124400,0.0,10.0,327.0,8.7,2.91
43.94,0.0,20180220,19.37,12,0.37,clear-night,0.0,0.0,,1017.76,Clear,43.94,1519128000,0.0,10.0,328.0,6.33,1.95
42.91,0.0,20180220,18.78,13,0.38,clear-night,0.0,0.0,,1018.42,Clear,42.91,1519131600,0.0,10.0,351.0,4.81,1.63
41.62,0.0,20180220,18.92,14,0.4,clear-night,0.0,0.0,,1019.33,Clear,41.62,1519135200,0.0,10.0,15.0,3.48,1.3
41.59,0.0,20180220,18.3,15,0.39,clear-day,0.0,0.0,,1020.39,Clear,41.59,1519138800,0.0,10.0,35.0,3.38,1.12
46.21,0.0,20180220,17.89,16,0.32,clear-day,0.0,0.0,,1021.1,Clear,46.21,1519142400,1.0,10.0,47.0,4.78,1.84
50.3,0.0,20180220,16.62,17,0.26,clear-day,0.0,0.0,,1021.45,Clear,50.3,1519146000,2.0,10.0,54.0,6.14,2.59
53.47,0.0,20180220,14.71,18,0.21,clear-day,0.0,0.0,,1021.62,Clear,53.47,1519149600,3.0,10.0,73.0,7.48,2.22
56.01,0.0,20180220,13.44,19,0.18,clear-day,0.0,0.0,,1021.61,Clear,56.01,1519153200,5.0,10.0,119.0,6.96,1.15
57.32,0.0,20180220,12.92,20,0.17,clear-day,0.0,0.0,,1020.77,Clear,57.32,1519156800,5.0,10.0,178.0,8.41,1.11
58.49,0.0,20180220,13.78,21,0.17,clear-day,0.0,0.0,,1019.86,Clear,58.49,1519160400,5.0,10.0,206.0,8.86,2.19
58.78,0.0,20180220,16.05,22,0.19,clear-day,0.0,0.0,,1019.37,Clear,58.78,1519164000,4.0,10.0,217.0,9.23,3.0
58.88,0.0,20180220,17.48,23,0.2,clear-day,0.0,0.0,,1019.33,Clear,58.88,1519167600,2.0,10.0,225.0,9.41,3.63
58.19,0.0,20180221,18.88,00,0.21,clear-day,0.0,0.0,,1019.5,Clear,58.19,1519171200,1.0,10.0,240.0,10.29,4.6
56.08,0.0,20180221,22.19,01,0.27,clear-day,0.0,0.0,,1019.49,Clear,56.08,1519174800,0.0,10.0,253.0,10.57,5.07
53.3,0.0,20180221,23.41,02,0.31,clear-night,0.0,0.0,,1019.7,Clear,53.3,1519178400,0.0,10.0,261.0,8.8,4.07
51.8,0.0,20180221,25.15,03,0.35,clear-night,0.0,0.0,,1020.26,Clear,51.8,1519182000,0.0,10.0,287.0,7.12,3.05
50.66,0.0,20180221,25.57,04,0.37,clear-night,0.0,0.0,,1020.57,Clear,50.66,1519185600,0.0,10.0,311.0,5.21,2.05
49.4,0.0,20180221,26.03,05,0.4,clear-night,0.0,0.0,,1020.81,Clear,49.4,1519189200,0.0,10.0,329.0,3.2,1.16
48.0,0.0,20180221,26.02,06,0.42,clear-night,0.0,0.0,,1020.82,Clear,48.0,1519192800,0.0,10.0,356.0,2.26,1.03
46.65,0.0,20180221,25.81,07,0.44,clear-night,0.0,0.0,,1020.56,Clear,46.65,1519196400,0.0,10.0,27.0,1.97,0.51
45.35,0.0,20180221,25.42,08,0.45,clear-night,0.0,0.0,,1020.34,Clear,45.35,1519200000,0.0,10.0,67.0,1.78,0.36
