apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
-11.62,0.19,20180107,-20.64,10,0.63,clear-night,,0.0,0.0,,1033.31,Clear,-11.62,1515319200,0.0,5.86,47.0,1.41,0.31
-13.26,0.0,20180107,-21.7,11,0.65,clear-night,,0.0,0.0,,1033.82,Clear,-13.26,1515322800,0.0,3.62,123.0,1.65,0.37
-14.43,0.0,20180107,-22.79,12,0.65,clear-night,,0.0,0.0,,1034.21,Clear,-14.43,1515326400,0.0,5.86,80.0,1.62,0.61
-14.93,0.0,20180107,-22.95,13,0.66,clear-day,,0.0,0.0,,1034.42,Clear,-14.93,1515330000,0.0,3.62,101.0,1.96,0.71
-10.12,0.13,20180107,-17.49,14,0.69,clear-day,,0.0,0.0,,1034.92,Clear,-10.12,1515333600,0.0,5.86,138.0,1.94,0.34
-3.78,0.0,20180107,-12.71,15,0.64,clear-day,,0.0,0.0,,1034.72,Clear,-3.78,1515337200,1.0,8.16,182.0,5.03,1.51
-0.33,0.0,20180107,-10.44,16,0.61,clear-day,,0.0,0.0,,1033.82,Clear,-0.33,1515340800,1.0,7.6,189.0,7.41,2.22
1.71,0.19,20180107,-9.5,17,0.58,clear-day,,0.0,0.0,,1032.47,Clear,1.71,1515344400,1.0,7.6,197.0,7.45,2.43
3.47,0.75,20180107,-8.56,18,0.56,partly-cloudy-day,,0.0,0.0,,1031.0,Mostly Cloudy,3.47,1515348000,1.0,8.39,175.0,6.79,1.92
5.34,0.75,20180107,-7.01,19,0.56,partly-cloudy-day,,0.0,0.0,,1029.0,Mostly Cloudy,5.34,1515351600,1.0,7.6,185.0,6.56,1.66
6.46,0.75,20180107,-6.06,20,0.55,partly-cloudy-day,,0.0,0.0,,1028.52,Mostly Cloudy,6.46,1515355200,0.0,7.16,186.0,7.36,1.88
6.43,0.75,20180107,-6.2,21,0.55,partly-cloudy-day,,0.0,0.0,,1026.89,Mostly Cloudy,6.43,1515358800,0.0,7.16,180.0,8.53,2.87
0.49,1.0,20180107,-5.85,22,0.55,cloudy,,0.0,0.0,,1026.39,Overcast,6.9,1515362400,0.0,7.16,178.0,10.27,3.22
1.27,1.0,20180107,-4.84,23,0.54,cloudy,,0.0,0.0,,1024.99,Overcast,8.52,1515366000,0.0,8.04,181.0,12.69,3.81
0.66,0.75,20180108,-3.93,00,0.53,partly-cloudy-night,,0.0,0.0,,1023.69,Mostly Cloudy,9.76,1515369600,0.0,6.66,185.0,12.46,5.22
3.12,1.0,20180108,-2.6,01,0.55,cloudy,,0.0,0.0,,1022.79,Overcast,10.32,1515373200,0.0,5.67,181.0,14.03,3.95
3.67,1.0,20180108,-1.78,02,0.54,cloudy,,0.0,0.0,,1022.01,Overcast,11.44,1515376800,0.0,4.99,180.0,12.93,4.45
4.43,1.0,20180108,1.27,03,0.62,fog,,0.0,0.0,,1021.19,Foggy,11.79,1515380400,0.0,1.45,185.0,13.13,4.21
6.07,1.0,20180108,4.23,04,0.7,fog,,0.0,0.0,,1021.41,Foggy,12.07,1515384000,0.0,1.61,194.0,11.05,3.38
5.95,1.0,20180108,6.75,05,0.76,cloudy,,0.0,0.0,,1020.62,Overcast,12.73,1515387600,0.0,3.89,187.0,11.17,3.92
13.56,1.0,20180108,7.68,06,0.77,cloudy,,0.0,0.0,,1020.09,Overcast,13.56,1515391200,0.0,2.93,171.0,10.22,2.71
14.5,1.0,20180108,8.74,07,0.77,cloudy,,0.0,0.0,,1020.01,Overcast,14.5,1515394800,0.0,2.08,179.0,9.96,2.86
15.38,1.0,20180108,9.13,08,0.76,cloudy,,0.0,0.0,,1019.81,Overcast,15.38,1515398400,0.0,5.77,182.0,9.36,2.85
11.83,1.0,20180108,9.17,09,0.72,cloudy,,0.0,0.0,,1019.1,Overcast,16.62,1515402000,0.0,5.92,171.0,9.83,3.05
17.59,1.0,20180108,9.18,10,0.69,cloudy,,0.0,0.0,,1018.61,Overcast,17.59,1515405600,0.0,7.6,181.0,8.83,2.66
13.42,1.0,20180108,9.34,11,0.67,cloudy,,0.0,0.0,,1018.19,Overcast,18.27,1515409200,0.0,6.78,176.0,8.7,3.21
18.86,1.0,20180108,9.85,12,0.67,cloudy,,0.0,0.0,,1017.38,Overcast,18.86,1515412800,0.0,6.09,178.0,7.86,2.82
13.54,1.0,20180108,10.21,13,0.66,cloudy,,0.0,0.0,,1016.88,Overcast,19.83,1515416400,0.0,3.34,183.0,9.82,4.36
16.14,1.0,20180108,11.74,14,0.67,cloudy,,0.0,0.0,,1016.19,Overcast,20.94,1515420000,0.0,6.39,184.0,9.7,3.41
15.94,1.0,20180108,12.96,15,0.67,cloudy,,0.0,0.0,,1015.72,Overcast,22.24,1515423600,1.0,5.24,174.0,13.26,4.71
18.51,1.0,20180108,15.02,16,0.68,cloudy,,0.0,0.0,,1014.11,Overcast,23.88,1515427200,1.0,4.61,172.0,10.22,4.15
20.05,1.0,20180108,16.88,17,0.68,cloudy,,0.0,0.0,,1011.39,Overcast,25.99,1515430800,1.0,5.72,179.0,12.27,4.96
22.63,1.0,20180108,19.5,18,0.67,cloudy,,0.0,0.0,,1009.1,Overcast,29.02,1515434400,1.0,8.39,172.0,14.68,6.06
24.67,1.0,20180108,22.25,19,0.73,cloudy,,0.0,0.0,,1009.4,Overcast,29.75,1515438000,1.0,4.57,189.0,14.52,4.76
23.71,1.0,20180108,23.08,20,0.77,cloudy,,0.0,0.0,,1009.31,Overcast,29.4,1515441600,0.0,3.59,189.0,14.24,5.33
24.24,1.0,20180108,22.92,21,0.77,cloudy,,0.0,0.0,,1009.61,Overcast,29.12,1515445200,0.0,2.8,186.0,13.64,4.46
24.83,1.0,20180108,23.11,22,0.77,cloudy,,0.0,0.0,,1009.91,Overcast,29.39,1515448800,0.0,7.23,187.0,12.48,4.2
24.09,1.0,20180108,23.04,23,0.77,cloudy,,0.0,0.0,,1010.1,Overcast,29.37,1515452400,0.0,7.16,187.0,12.67,4.9
25.08,1.0,20180109,23.65,00,0.78,cloudy,,0.0,0.0,,1010.3,Overcast,29.69,1515456000,0.0,7.16,186.0,14.04,4.3
25.57,1.0,20180109,23.69,01,0.78,cloudy,,0.0,0.0,,1010.4,Overcast,29.7,1515459600,0.0,7.0,193.0,11.53,3.87
26.04,1.0,20180109,24.41,02,0.8,cloudy,,0.0,0.0,,1010.01,Overcast,29.79,1515463200,0.0,8.16,184.0,10.54,3.57
30.3,1.0,20180109,24.94,03,0.8,cloudy,,0.0,0.0,,1010.01,Overcast,30.3,1515466800,0.0,7.6,185.0,10.48,2.65
30.36,1.0,20180109,25.41,04,0.82,cloudy,,0.0,0.0,,1010.1,Overcast,30.36,1515470400,0.0,7.22,195.0,10.46,2.32
30.11,1.0,20180109,25.1,05,0.81,cloudy,,0.0,0.0,,1010.1,Overcast,30.11,1515474000,0.0,6.09,185.0,9.41,2.96
29.93,1.0,20180109,25.33,06,0.83,cloudy,,0.0,0.0,,1009.51,Overcast,29.93,1515477600,0.0,3.67,194.0,7.86,2.61
29.59,1.0,20180109,25.66,07,0.85,cloudy,,0.0,0.0,,1009.91,Overcast,29.59,1515481200,0.0,4.21,191.0,6.69,2.11
29.35,1.0,20180109,25.98,08,0.87,cloudy,,0.0,0.0,,1010.4,Overcast,29.35,1515484800,0.0,3.26,183.0,6.42,1.99
29.46,1.0,20180109,25.8,09,0.86,cloudy,,0.0,0.0,,1010.2,Overcast,29.46,1515488400,0.0,3.17,199.0,7.1,1.88
29.39,1.0,20180109,26.05,10,0.87,cloudy,,0.0,0.0,,1010.9,Overcast,29.39,1515492000,0.0,2.72,202.0,6.69,1.89
30.01,1.0,20180109,26.62,11,0.87,cloudy,,0.0,0.0,,1011.79,Overcast,30.01,1515495600,0.0,2.49,225.0,4.81,0.99
30.45,1.0,20180109,26.88,12,0.86,cloudy,,0.0,0.0,,1013.0,Overcast,30.45,1515499200,0.0,4.19,256.0,5.2,1.72
31.15,1.0,20180109,25.96,13,0.81,cloudy,,0.0,0.0,,1013.89,Overcast,31.15,1515502800,0.0,7.16,291.0,7.71,2.6
29.31,1.0,20180109,24.06,14,0.71,cloudy,,0.0,0.0,,1015.42,Overcast,32.31,1515506400,0.0,7.11,297.0,11.26,3.27
28.89,1.0,20180109,23.01,15,0.67,cloudy,,0.0,0.0,,1016.6,Overcast,32.76,1515510000,1.0,7.16,290.0,11.73,4.06
30.77,0.44,20180109,22.72,16,0.63,partly-cloudy-day,,0.0,0.0,,1017.1,Partly Cloudy,34.06,1515513600,1.0,10.0,297.0,9.36,3.71
31.23,0.75,20180109,22.12,17,0.6,partly-cloudy-day,,0.0,0.0,,1017.1,Mostly Cloudy,34.43,1515517200,1.0,6.96,292.0,12.93,3.68
29.74,1.0,20180109,21.58,18,0.6,cloudy,,0.0,0.0,,1017.49,Overcast,34.16,1515520800,1.0,8.2,289.0,13.54,4.85
28.01,1.0,20180109,21.35,19,0.62,cloudy,,0.0,0.0,,1018.49,Overcast,32.83,1515524400,1.0,6.67,314.0,14.7,5.04
25.86,1.0,20180109,20.74,20,0.65,cloudy,,0.0,0.0,,1020.41,Overcast,31.19,1515528000,0.0,6.82,311.0,15.91,5.29
24.88,1.0,20180109,19.9,21,0.66,cloudy,,0.0,0.0,,1021.49,Overcast,30.01,1515531600,0.0,7.37,315.0,13.11,4.85
23.93,1.0,20180109,19.32,22,0.65,cloudy,,0.0,0.0,,1023.28,Overcast,29.62,1515535200,0.0,6.79,304.0,14.7,5.38
23.73,0.75,20180109,18.52,23,0.64,partly-cloudy-night,,0.0,0.0,,1024.19,Mostly Cloudy,28.99,1515538800,0.0,6.71,309.0,13.28,4.8
28.31,1.0,20180110,18.02,00,0.65,cloudy,,0.0,0.0,,1025.51,Overcast,28.31,1515542400,0.0,6.73,312.0,10.01,2.66
27.89,1.0,20180110,17.91,01,0.66,cloudy,,0.0,0.0,,1026.19,Overcast,27.89,1515546000,0.0,6.38,330.0,8.32,1.97
27.72,1.0,20180110,17.89,02,0.66,cloudy,,0.0,0.0,,1026.69,Overcast,27.72,1515549600,0.0,6.86,328.0,7.31,2.05
27.35,0.92,20180110,17.82,03,0.67,partly-cloudy-night,,0.0,0.0,,1027.32,Mostly Cloudy,27.35,1515553200,0.0,6.79,333.0,6.99,2.12
26.67,0.82,20180110,16.66,04,0.65,partly-cloudy-night,,0.0,0.0,,1028.42,Mostly Cloudy,26.67,1515556800,0.0,6.59,351.0,9.6,2.92
25.02,0.74,20180110,15.21,05,0.66,partly-cloudy-night,,0.0,0.0,,1028.63,Mostly Cloudy,25.02,1515560400,0.0,6.4,6.0,6.4,1.63
23.3,0.65,20180110,14.12,06,0.67,partly-cloudy-night,,0.0,0.0,,1029.14,Mostly Cloudy,23.3,1515564000,0.0,6.79,12.0,3.41,0.69
20.23,0.13,20180110,12.41,07,0.71,clear-night,,0.0,0.0,,1029.94,Clear,20.23,1515567600,0.0,7.6,1.0,2.5,0.42
17.14,0.0,20180110,11.08,08,0.77,clear-night,,0.0,0.0,,1030.58,Clear,17.14,1515571200,0.0,7.0,59.0,1.5,0.27
15.19,0.0,20180110,9.88,09,0.79,clear-night,,0.0,0.0,,1030.36,Clear,15.19,1515574800,0.0,7.0,91.0,2.02,0.35
13.97,0.0,20180110,8.67,10,0.79,clear-night,,0.0,0.0,,1030.62,Clear,13.97,1515578400,0.0,8.39,130.0,1.39,0.11
12.52,0.0,20180110,7.7,11,0.81,clear-night,,0.0,0.0,,1030.69,Clear,12.52,1515582000,0.0,7.91,179.0,1.14,0.12
11.26,0.0,20180110,7.06,12,0.83,clear-night,,0.0,0.0,,1030.8,Clear,11.26,1515585600,0.0,5.46,156.0,1.18,0.16
11.47,0.0,20180110,7.33,13,0.83,clear-day,,0.0,0.0,,1031.01,Clear,11.47,1515589200,0.0,5.5,123.0,1.2,0.27
14.86,0.0,20180110,10.03,14,0.81,clear-day,,0.0,0.0,,1031.58,Clear,14.86,1515592800,0.0,7.91,138.0,1.52,0.18
21.25,0.13,20180110,14.21,15,0.74,clear-day,,0.0,0.0,,1031.74,Clear,21.25,1515596400,1.0,5.74,165.0,3.81,1.12
27.24,0.0,20180110,16.67,16,0.64,clear-day,,0.0,0.0,,1030.4,Clear,27.24,1515600000,1.0,5.94,170.0,5.47,2.05
27.22,0.3,20180110,17.44,17,0.59,partly-cloudy-day,0.005,0.0006,0.18,snow,1028.88,Partly Cloudy,30.18,1515603600,1.0,4.81,189.0,6.86,3.03
32.3,0.0,20180110,17.82,18,0.55,clear-day,0.006,0.0008,0.22,snow,1027.39,Clear,32.3,1515607200,1.0,6.85,182.0,6.63,2.29
33.16,0.0,20180110,17.88,19,0.53,clear-day,0.02,0.0026,0.29,snow,1026.23,Clear,33.16,1515610800,1.0,6.94,183.0,7.26,2.69
31.24,0.0,20180110,17.85,20,0.51,clear-day,0.01,0.0014,0.19,snow,1025.84,Clear,34.09,1515614400,0.0,6.23,175.0,8.49,3.34
30.56,0.36,20180110,17.15,21,0.5,partly-cloudy-day,0.013,0.0017,0.12,snow,1025.47,Partly Cloudy,33.71,1515618000,0.0,6.79,176.0,11.07,3.55
29.57,0.75,20180110,17.69,22,0.53,partly-cloudy-night,,0.0003,0.09,rain,1025.71,Mostly Cloudy,32.89,1515621600,0.0,6.62,184.0,11.97,3.59
29.34,0.65,20180110,18.27,23,0.54,partly-cloudy-night,,0.0,0.0,,1024.92,Mostly Cloudy,32.92,1515625200,0.0,6.89,187.0,10.97,3.82
29.11,0.13,20180111,19.09,00,0.54,clear-night,,0.0,0.0,,1023.38,Clear,33.77,1515628800,0.0,6.83,179.0,13.86,5.05
29.89,0.83,20180111,19.88,01,0.55,partly-cloudy-night,,0.0,0.0,,1023.53,Mostly Cloudy,34.16,1515632400,0.0,7.67,186.0,14.42,4.69
30.9,1.0,20180111,21.12,02,0.56,cloudy,,0.0,0.0,,1023.33,Overcast,35.09,1515636000,0.0,7.66,169.0,15.82,4.78
31.49,1.0,20180111,23.27,03,0.6,cloudy,,0.0,0.0,,1022.35,Overcast,35.68,1515639600,0.0,6.81,183.0,15.86,4.89
32.06,1.0,20180111,24.16,04,0.6,cloudy,,0.0,0.0,,1022.08,Overcast,36.53,1515643200,0.0,6.96,186.0,17.7,5.42
31.8,1.0,20180111,27.01,05,0.68,cloudy,,0.0,0.0,,1021.19,Overcast,36.48,1515646800,0.0,6.67,184.0,17.47,5.67
32.66,1.0,20180111,28.28,06,0.71,cloudy,,0.0,0.0,,1020.84,Overcast,36.87,1515650400,0.0,7.6,182.0,17.92,5.16
33.33,1.0,20180111,29.09,07,0.71,cloudy,,0.0,0.0,,1021.3,Overcast,37.81,1515654000,0.0,7.24,187.0,18.83,5.75
34.02,1.0,20180111,29.71,08,0.71,cloudy,,0.0018,0.17,rain,1022.02,Overcast,38.15,1515657600,0.0,8.08,184.0,15.39,5.37
35.29,1.0,20180111,30.23,09,0.71,cloudy,,0.0014,0.23,rain,1021.68,Overcast,38.87,1515661200,0.0,7.15,181.0,14.99,4.82
35.41,1.0,20180111,30.48,10,0.7,cloudy,,0.0028,0.23,rain,1021.5,Overcast,39.42,1515664800,0.0,8.29,175.0,15.45,5.5
37.16,1.0,20180111,30.52,11,0.67,cloudy,,0.0028,0.23,rain,1021.71,Overcast,40.53,1515668400,0.0,8.58,172.0,15.22,4.91
37.51,1.0,20180111,30.59,12,0.66,cloudy,,0.003,0.16,rain,1021.62,Overcast,40.99,1515672000,0.0,8.57,176.0,15.9,5.17
38.69,0.75,20180111,31.49,13,0.66,partly-cloudy-day,,0.0025,0.21,rain,1021.41,Mostly Cloudy,42.0,1515675600,0.0,7.35,179.0,14.66,5.17
39.96,1.0,20180111,32.62,14,0.67,cloudy,,0.0043,0.24,rain,1022.01,Overcast,42.74,1515679200,0.0,7.34,178.0,15.29,4.64
40.07,1.0,20180111,33.44,15,0.68,cloudy,,0.0043,0.19,rain,1022.48,Overcast,43.3,1515682800,1.0,7.0,175.0,15.78,5.4
42.68,1.0,20180111,34.67,16,0.67,cloudy,,0.0064,0.31,rain,1022.09,Overcast,44.92,1515686400,1.0,7.32,179.0,15.76,4.41
42.63,1.0,20180111,35.66,17,0.68,cloudy,,0.0055,0.3,rain,1021.2,Overcast,45.45,1515690000,1.0,8.53,187.0,13.87,5.37
43.76,1.0,20180111,36.74,18,0.7,cloudy,,0.0025,0.23,rain,1020.5,Overcast,45.9,1515693600,1.0,8.51,179.0,13.8,4.49
44.92,1.0,20180111,37.74,19,0.7,cloudy,,0.0024,0.1,rain,1020.09,Overcast,46.83,1515697200,1.0,7.34,181.0,12.91,4.38
46.08,1.0,20180111,38.85,20,0.72,cloudy,,0.0016,0.07,rain,1019.81,Overcast,47.52,1515700800,0.0,7.88,183.0,12.9,3.9
46.72,1.0,20180111,39.63,21,0.72,cloudy,,0.0015,0.1,rain,1019.22,Overcast,48.19,1515704400,0.0,7.01,184.0,12.82,4.08
47.67,1.0,20180111,40.34,22,0.73,cloudy,,0.0006,0.05,rain,1019.3,Overcast,48.61,1515708000,0.0,7.05,178.0,13.35,3.48
47.21,0.75,20180111,41.36,23,0.75,partly-cloudy-night,,0.0004,0.11,rain,1018.99,Mostly Cloudy,49.0,1515711600,0.0,7.1,186.0,14.93,4.73
47.93,1.0,20180112,42.52,00,0.76,cloudy,,0.0002,0.07,rain,1018.91,Overcast,49.64,1515715200,0.0,7.11,182.0,14.29,4.78
48.04,0.75,20180112,43.2,01,0.77,partly-cloudy-night,,0.0,0.0,,1018.42,Mostly Cloudy,49.99,1515718800,0.0,7.73,180.0,15.63,5.28
50.27,1.0,20180112,43.77,02,0.78,cloudy,,0.0,0.0,,1017.78,Overcast,50.27,1515722400,0.0,7.13,175.0,15.46,4.94
50.6,0.75,20180112,43.9,03,0.78,partly-cloudy-night,,0.0,0.0,,1017.2,Mostly Cloudy,50.6,1515726000,0.0,8.01,180.0,14.12,4.79
50.92,0.44,20180112,43.93,04,0.77,partly-cloudy-night,,0.0,0.0,,1017.1,Partly Cloudy,50.92,1515729600,0.0,7.14,191.0,15.41,5.24
51.36,1.0,20180112,44.41,05,0.77,cloudy,,0.0,0.0,,1016.71,Overcast,51.36,1515733200,0.0,7.14,181.0,17.31,5.71
51.31,1.0,20180112,45.17,06,0.79,cloudy,,0.0,0.0,,1015.52,Overcast,51.31,1515736800,0.0,7.47,181.0,17.35,5.27
51.03,1.0,20180112,45.94,07,0.83,cloudy,,0.0,0.0,,1014.9,Overcast,51.03,1515740400,0.0,7.45,180.0,16.46,5.03
50.77,1.0,20180112,46.17,08,0.84,cloudy,,0.0,0.0,,1014.02,Overcast,50.77,1515744000,0.0,7.37,183.0,14.12,5.47
51.04,1.0,20180112,47.14,09,0.86,cloudy,,0.0021,0.24,rain,1011.92,Overcast,51.04,1515747600,0.0,6.44,172.0,17.47,6.05
51.56,1.0,20180112,48.33,10,0.89,cloudy,,0.0053,0.6,rain,1011.35,Overcast,51.56,1515751200,0.0,6.66,180.0,14.92,4.89
52.02,1.0,20180112,48.9,11,0.89,cloudy,,0.0098,0.69,rain,1010.61,Overcast,52.02,1515754800,0.0,8.07,187.0,14.02,4.46
52.85,1.0,20180112,49.36,12,0.88,cloudy,,0.0007,0.24,rain,1010.55,Overcast,52.85,1515758400,0.0,7.55,196.0,13.33,4.37
52.8,1.0,20180112,49.82,13,0.9,cloudy,,0.0059,0.68,rain,1009.65,Overcast,52.8,1515762000,0.0,3.96,186.0,13.38,3.86
52.53,1.0,20180112,50.09,14,0.91,rain,,0.0741,0.75,rain,1008.75,Rain,52.53,1515765600,0.0,2.26,176.0,11.02,2.82
51.86,1.0,20180112,49.89,15,0.93,rain,,0.1411,0.76,rain,1007.41,Rain,51.86,1515769200,1.0,1.72,196.0,7.21,1.48
53.34,1.0,20180112,50.87,16,0.91,rain,,0.064,0.77,rain,1006.07,Rain,53.34,1515772800,1.0,7.09,183.0,9.25,2.75
56.52,1.0,20180112,53.52,17,0.9,cloudy,,0.0074,0.74,rain,1004.2,Overcast,56.52,1515776400,1.0,5.27,203.0,15.08,4.78
58.76,1.0,20180112,55.3,18,0.88,cloudy,,0.0006,0.21,rain,1003.0,Overcast,58.76,1515780000,1.0,6.31,191.0,15.33,4.36
60.13,1.0,20180112,55.88,19,0.86,cloudy,,0.0004,0.07,rain,1002.21,Overcast,60.13,1515783600,1.0,5.36,194.0,14.96,5.12
60.24,1.0,20180112,55.7,20,0.85,cloudy,,0.001,0.09,rain,1001.67,Overcast,60.24,1515787200,0.0,4.02,190.0,14.93,5.03
59.44,1.0,20180112,55.63,21,0.87,fog,,0.0046,0.34,rain,1001.3,Foggy,59.44,1515790800,0.0,1.36,203.0,12.99,4.34
58.22,1.0,20180112,55.06,22,0.89,cloudy,,0.0194,0.62,rain,1000.9,Overcast,58.22,1515794400,0.0,3.88,201.0,11.23,3.39
58.5,1.0,20180112,55.23,23,0.89,cloudy,,0.0154,0.49,rain,1002.4,Overcast,58.5,1515798000,0.0,5.73,222.0,10.16,1.98
46.81,1.0,20180113,43.89,00,0.89,cloudy,,0.0115,0.47,rain,1003.93,Overcast,46.81,1515801600,0.0,4.14,342.0,10.62,2.58
38.16,1.0,20180113,38.81,01,0.92,rain,,0.0191,0.67,rain,1006.2,Light Rain,40.98,1515805200,0.0,2.63,6.0,14.17,4.33
34.16,1.0,20180113,34.7,02,0.9,rain,,0.039,0.67,rain,1007.31,Light Rain,37.24,1515808800,0.0,2.36,358.0,14.14,3.98
29.76,1.0,20180113,30.98,03,0.9,sleet,,0.033,0.65,sleet,1008.11,Light Sleet,33.58,1515812400,0.0,2.79,350.0,13.72,4.13
26.33,1.0,20180113,28.57,04,0.91,snow,0.11,0.0133,0.69,snow,1009.4,Light Snow,30.98,1515816000,0.0,2.39,355.0,13.22,4.53
23.16,1.0,20180113,25.81,05,0.89,snow,0.097,0.0101,0.33,snow,1009.19,Light Snow,28.76,1515819600,0.0,1.52,349.0,14.43,5.12
20.47,1.0,20180113,23.75,06,0.89,fog,0.025,0.0023,0.27,snow,1008.19,Foggy,26.55,1515823200,0.0,1.31,347.0,11.35,5.2
17.47,1.0,20180113,21.73,07,0.88,fog,0.065,0.0053,0.25,snow,1007.7,Foggy,24.68,1515826800,0.0,1.45,349.0,13.81,6.04
14.54,1.0,20180113,18.53,08,0.87,fog,0.032,0.0022,0.21,snow,1009.51,Foggy,21.67,1515830400,0.0,0.94,348.0,15.33,5.37
13.23,1.0,20180113,15.64,09,0.86,fog,,0.0,0.0,,1007.9,Foggy,19.2,1515834000,0.0,1.01,354.0,12.93,4.05
9.62,1.0,20180113,14.06,10,0.86,fog,0.006,0.0004,0.03,snow,1008.79,Foggy,17.6,1515837600,0.0,0.7,348.0,12.43,5.48
8.32,1.0,20180113,12.55,11,0.86,fog,0.009,0.0005,0.06,snow,1006.91,Foggy,16.02,1515841200,0.0,0.51,0.0,14.15,4.99
7.41,1.0,20180113,11.15,12,0.85,fog,0.004,0.0002,0.06,snow,1007.4,Foggy,14.92,1515844800,0.0,0.8,358.0,14.62,4.68
6.27,1.0,20180113,10.22,13,0.84,fog,0.006,0.0003,0.06,snow,1009.79,Foggy,14.05,1515848400,0.0,0.32,347.0,14.09,4.78
4.23,1.0,20180113,9.64,14,0.85,fog,0.043,0.0023,0.07,snow,1013.09,Foggy,13.39,1515852000,0.0,0.27,347.0,15.95,5.85
4.79,1.0,20180113,9.64,15,0.85,fog,,0.0,0.0,,1014.9,Foggy,13.41,1515855600,1.0,0.4,347.0,13.59,5.38
5.49,1.0,20180113,8.72,16,0.81,fog,,0.0,0.0,,1015.92,Foggy,13.53,1515859200,1.0,0.95,354.0,15.99,4.91
6.5,1.0,20180113,8.13,17,0.78,fog,,0.0,0.0,,1017.6,Foggy,13.56,1515862800,1.0,1.7,339.0,13.85,4.19
5.78,1.0,20180113,7.43,18,0.76,fog,,0.0,0.0,,1018.42,Foggy,13.47,1515866400,1.0,1.75,342.0,14.55,4.63
3.96,1.0,20180113,5.79,19,0.74,cloudy,,0.0,0.0,,1019.49,Overcast,12.5,1515870000,1.0,3.17,343.0,14.25,5.18
2.63,0.75,20180113,4.56,20,0.74,partly-cloudy-day,,0.0,0.0,,1020.91,Mostly Cloudy,11.12,1515873600,0.0,3.45,341.0,13.95,4.94
3.46,0.75,20180113,3.38,21,0.74,partly-cloudy-day,,0.0,0.0,,1022.7,Mostly Cloudy,10.03,1515877200,0.0,2.81,342.0,11.62,3.54
8.99,1.0,20180113,2.47,22,0.74,cloudy,,0.0,0.0,,1024.89,Overcast,8.99,1515880800,0.0,5.21,347.0,10.03,2.85
8.55,1.0,20180113,2.25,23,0.75,cloudy,,0.0,0.0,,1026.99,Overcast,8.55,1515884400,0.0,5.15,357.0,8.29,2.08
8.25,1.0,20180114,2.02,00,0.75,cloudy,,0.0,0.0,,1028.42,Overcast,8.25,1515888000,0.0,5.36,1.0,7.08,1.68
7.7,1.0,20180114,1.29,01,0.74,cloudy,,0.0,0.0,,1029.58,Overcast,7.7,1515891600,0.0,5.43,348.0,8.27,2.93
0.6,1.0,20180114,0.37,02,0.74,cloudy,,0.0,0.0,,1030.4,Overcast,6.89,1515895200,0.0,5.3,348.0,9.37,3.16
6.11,1.0,20180114,-0.84,03,0.72,cloudy,,0.0,0.0,,1031.11,Overcast,6.11,1515898800,0.0,5.86,357.0,8.5,2.55
5.47,1.0,20180114,-1.98,04,0.71,cloudy,,0.0,0.0,,1031.68,Overcast,5.47,1515902400,0.0,5.13,348.0,9.28,2.76
4.23,1.0,20180114,-3.43,05,0.7,cloudy,,0.0,0.0,,1032.19,Overcast,4.23,1515906000,0.0,5.51,3.0,9.13,2.8
2.78,0.19,20180114,-4.71,06,0.7,clear-night,,0.0,0.0,,1033.11,Clear,2.78,1515909600,0.0,6.17,11.0,6.72,1.81
1.47,0.0,20180114,-5.79,07,0.71,clear-night,,0.0,0.0,,1034.3,Clear,1.47,1515913200,0.0,6.17,13.0,5.37,1.54
0.33,0.0,20180114,-6.86,08,0.71,clear-night,,0.0,0.0,,1035.33,Clear,0.33,1515916800,0.0,6.17,21.0,4.86,1.6
-0.95,0.0,20180114,-7.82,09,0.72,clear-night,,0.0,0.0,,1035.88,Clear,-0.95,1515920400,0.0,6.17,28.0,3.94,1.28
-1.81,0.0,20180114,-8.73,10,0.72,clear-night,,0.0,0.0,,1036.63,Clear,-1.81,1515924000,0.0,6.31,20.0,3.81,1.32
-2.67,0.0,20180114,-9.47,11,0.72,clear-night,,0.0,0.0,,1037.52,Clear,-2.67,1515927600,0.0,6.73,23.0,3.96,1.5
-3.43,0.0,20180114,-9.92,12,0.73,clear-night,,0.0,0.0,,1038.29,Clear,-3.43,1515931200,0.0,6.73,35.0,3.5,1.62
-3.95,0.0,20180114,-10.57,13,0.72,clear-day,,0.0,0.0,,1039.61,Clear,-3.95,1515934800,0.0,6.73,37.0,2.96,1.22
-2.25,0.0,20180114,-9.0,14,0.72,clear-day,,0.0,0.0,,1040.62,Clear,-2.25,1515938400,0.0,6.18,44.0,4.56,1.54
0.71,0.0,20180114,-7.23,15,0.68,clear-day,,0.0,0.0,,1041.72,Clear,0.71,1515942000,1.0,4.79,19.0,5.28,1.47
3.21,0.0,20180114,-5.74,16,0.65,clear-day,,0.0,0.0,,1041.3,Clear,3.21,1515945600,1.0,5.63,19.0,5.38,1.51
5.25,0.19,20180114,-4.64,17,0.63,clear-day,,0.0,0.0,,1041.1,Clear,5.25,1515949200,1.0,5.36,14.0,5.28,1.51
6.4,0.0,20180114,-4.26,18,0.61,clear-day,,0.0,0.0,,1040.89,Clear,6.4,1515952800,1.0,5.28,1.0,4.6,1.57
